# Device: SP3UPS
# Formatted: 2025-07-25 16:44:05
# Original file: csv_data/SP3UPS_20250725.csv
Timestamp,Watts_Total_W,Watts_R_Phase_W,Watts_Y_Phase_W,Watts_B_Phase_W,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average_V,V_R_Phase_V,V_Y_Phase_V,V_B_Phase_V,A_average_A,A_R_Phase_A,A_Y_Phase_A,A_B_Phase_A,Frequency_Hz,Wh_received_Wh,Load_Hours_Delivered_h,No_of_interruption_count,On_Hours_h:m:s,V_R_Harmonics_%,V_Y_Harmonics_%,V_B_Harmonics_%,A_R_Harmonics_%,A_Y_Harmonics_%,A_B_Harmonics_%
2025-07-25 15:56:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:57:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:18:06,0,0,0,0,1.000,1.000,1.000,1.000,80.1,0,240.2,0,0,0,0,0,49.98,0,0,42,136:06:27,0,1.3,0,0,0,0
2025-07-25 16:18:12,0,0,0,0,1.000,1.000,1.000,1.000,80.1,0,240.2,0,0,0,0,0,49.99,0,0,42,136:06:33,0,1.6,0,0,0,0
2025-07-25 16:18:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:18:25,0,0,0,0,1.000,1.000,1.000,1.000,80.1,0,240.2,0,0,0,0,0,49.99,0,0,42,136:06:45,0,1.3,0,0,0,0
2025-07-25 16:18:30,0,0,0,0,1.000,1.000,1.000,1.000,80.1,0,240.2,0,0,0,0,0,49.98,0,0,42,136:06:51,0,1.8,0,0,0,0
2025-07-25 16:18:36,0,0,0,0,1.000,1.000,1.000,1.000,80.0,0,240.1,0,0,0,0,0,49.98,0,0,42,136:06:57,0,1.8,0,0,0,0
2025-07-25 16:18:42,0,0,0,0,1.000,1.000,1.000,1.000,80.0,0,240.0,0,0,0,0,0,49.97,0,0,42,136:07:03,0,1.4,0,0,0,0
2025-07-25 16:18:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:18:54,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.4,0,0,0,0,0,49.98,0,0,42,136:07:15,0,1.6,0,0,0,0
2025-07-25 16:19:00,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.98,0,0,42,136:07:21,0,1.4,0,0,0,0
2025-07-25 16:19:06,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.97,0,0,42,136:07:26,0,1.9,0,0,0,0
2025-07-25 16:19:11,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.7,0,0,0,0,0,49.98,0,0,42,136:07:32,0,1.3,0,0,0,0
2025-07-25 16:19:17,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.7,0,0,0,0,0,49.98,0,0,42,136:07:38,0,1.9,0,0,0,0
2025-07-25 16:19:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:19:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:19:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:19:40,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.5,0,0,0,0,0,49.98,0,0,42,136:08:01,0,1.5,0,0,0,0
2025-07-25 16:19:46,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.4,0,0,0,0,0,49.98,0,0,42,136:08:06,0,1.6,0,0,0,0
2025-07-25 16:19:52,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.3,0,0,0,0,0,49.98,0,0,42,136:08:13,0,1.3,0,0,0,0
2025-07-25 16:19:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:20:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:20:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:20:14,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.3,0,0,0,0,0,49.98,0,0,42,136:08:35,0,1.4,0,0,0,0
2025-07-25 16:20:20,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.3,0,0,0,0,0,49.98,0,0,42,136:08:41,0,1.5,0,0,0,0
2025-07-25 16:20:26,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.4,0,0,0,0,0,49.98,0,0,42,136:08:47,0,1.5,0,0,0,0
2025-07-25 16:20:31,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.98,0,0,42,136:08:52,0,2.0,0,0,0,0
2025-07-25 16:20:37,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.98,0,0,42,136:08:58,0,1.6,0,0,0,0
2025-07-25 16:20:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:20:56,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.6,0,0,0,0,0,49.98,0,0,42,136:09:17,0,1.6,0,0,0,0
2025-07-25 16:21:01,0,0,0,0,1.000,1.000,1.000,1.000,79.8,0,239.6,0,0,0,0,0,49.98,0,0,42,136:09:22,0,1.4,0,0,0,0
2025-07-25 16:21:07,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.98,0,0,42,136:09:28,0,1.3,0,0,0,0
2025-07-25 16:21:13,-1.0,-1.0,-1.0,-1.0,-1.000,-1.000,-1.000,-1.000,-1.0,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00,-1.00,-1.00,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00
2025-07-25 16:21:19,-1.0,-1.0,-1.0,-1.0,-1.000,-1.000,-1.000,-1.000,-1.0,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00,-1.00,-1.00,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00
2025-07-25 16:21:25,0,0,0,0,1.000,1.000,1.000,1.000,79.9,0,239.6,0,0,0,0,0,49.98,0,0,42,136:09:46,0,1.6,0,0,0,0
2025-07-25 16:21:31,0,0,0,0,1.000,1.000,1.000,1.000,78.1,0,234.4,0,0,0,0,0,49.41,0,0,42,136:09:51,0,1.5,0,0,0,0
2025-07-25 16:21:36,0,0,0,0,1.000,1.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,42,136:09:57,0,0,0,0,0,0
2025-07-25 16:21:42,0,0,0,0,1.000,1.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,42,136:10:03,0,0,0,0,0,0
2025-07-25 16:21:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:21:55,0,0,0,0,1.000,1.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0,42,136:10:16,0,0,0,0,0,0
2025-07-25 16:22:01,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.7,0,0,0,0,0,50.07,0,0,42,136:10:21,0,1.4,0,0,0,0
2025-07-25 16:22:06,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.6,0,0,0,0,0,50.03,0,0,42,136:10:27,0,1.5,0,0,0,0
2025-07-25 16:22:12,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.5,0,0,0,0,0,50.02,0,0,42,136:10:33,0,1.1,0,0,0,0
2025-07-25 16:22:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:22:25,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.0,0,0,0,0,0,49.99,0,0,42,136:10:45,0,1.5,0,0,0,0
2025-07-25 16:22:30,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.0,0,0,0,0,0,50.00,0,0,42,136:10:51,0,1.5,0,0,0,0
2025-07-25 16:22:36,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.2,0,0,0,0,0,49.99,0,0,42,136:10:57,0,1.6,0,0,0,0
2025-07-25 16:22:42,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,49.99,0,0,42,136:11:02,0,1.6,0,0,0,0
2025-07-25 16:22:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:22:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:22:56,0,0,0,0,1.000,1.000,1.000,1.000,78.5,0,235.7,0,0,0,0,0,49.98,0,0,42,136:11:17,0,1.2,0,0,0,0
2025-07-25 16:22:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:23:05,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.1,0,0,0,0,0,50.00,0,0,42,136:11:25,0,1.2,0,0,0,0
2025-07-25 16:23:11,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.0,0,0,0,0,0,49.99,0,0,42,136:11:32,0,1.5,0,0,0,0
2025-07-25 16:23:16,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.1,0,0,0,0,0,50.00,0,0,42,136:11:37,0,1.9,0,0,0,0
2025-07-25 16:23:22,0,0,0,0,1.000,1.000,1.000,1.000,79.0,0,237.1,0,0,0,0,0,49.99,0,0,42,136:11:43,0,1.9,0,0,0,0
2025-07-25 16:23:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:23:35,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.2,0,0,0,0,0,49.99,0,0,42,136:11:55,0,1.6,0,0,0,0
2025-07-25 16:23:40,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,50.00,0,0,42,136:12:01,0,1.1,0,0,0,0
2025-07-25 16:23:46,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,49.99,0,0,42,136:12:07,0,0,0,0,0,0
2025-07-25 16:23:52,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,49.99,0,0,42,136:12:12,0,0,0,0,0,0
2025-07-25 16:23:55,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,49.99,0,0,42,136:12:15,0,1.0,0,0,0,0
2025-07-25 16:23:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:24:00,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.2,0,0,0,0,0,50.00,0,0,42,136:12:21,0,1.0,0,0,0,0
2025-07-25 16:24:05,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.2,0,0,0,0,0,50.02,0,0,42,136:12:25,0,0,0,0,0,0
2025-07-25 16:24:06,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.3,0,0,0,0,0,50.02,0,0,42,136:12:27,0,1.1,0,0,0,0
2025-07-25 16:24:10,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.4,0,0,0,0,0,50.02,0,0,42,136:12:31,0,1.6,0,0,0,0
2025-07-25 16:24:12,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.5,0,0,0,0,0,50.01,0,0,42,136:12:32,0,1.6,0,0,0,0
2025-07-25 16:24:16,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.7,0,0,0,0,0,50.01,0,0,42,136:12:37,0,1.6,0,0,0,0
2025-07-25 16:24:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:24:22,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.8,0,0,0,0,0,50.00,0,0,42,136:12:42,0,1.1,0,0,0,0
2025-07-25 16:24:25,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,50.00,0,0,42,136:12:45,0,0,0,0,0,0
2025-07-25 16:24:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:24:30,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.99,0,0,42,136:12:51,0,0,0,0,0,0
2025-07-25 16:24:34,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:12:55,0,1.2,0,0,0,0
2025-07-25 16:24:36,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.1,0,0,0,0,0,50.00,0,0,42,136:12:57,0,1.0,0,0,0,0
2025-07-25 16:24:40,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.1,0,0,0,0,0,49.99,0,0,42,136:13:01,0,1.4,0,0,0,0
2025-07-25 16:24:42,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.1,0,0,0,0,0,49.99,0,0,42,136:13:03,0,1.1,0,0,0,0
2025-07-25 16:24:46,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:13:07,0,1.5,0,0,0,0
2025-07-25 16:24:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:24:52,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:13:13,0,0,0,0,0,0
2025-07-25 16:24:55,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.3,0,0,0,0,0,49.98,0,0,42,136:13:15,0,1.1,0,0,0,0
2025-07-25 16:24:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:01,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:13:22,0,1.5,0,0,0,0
2025-07-25 16:25:05,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:13:25,0,1.6,0,0,0,0
2025-07-25 16:25:06,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.3,0,0,0,0,0,49.98,0,0,42,136:13:27,0,1.0,0,0,0,0
2025-07-25 16:25:11,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.3,0,0,0,0,0,49.99,0,0,42,136:13:31,0,1.0,0,0,0,0
2025-07-25 16:25:12,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.3,0,0,0,0,0,49.99,0,0,42,136:13:33,0,1.0,0,0,0,0
2025-07-25 16:25:16,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:13:37,0,1.0,0,0,0,0
2025-07-25 16:25:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:22,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:13:43,0,1.1,0,0,0,0
2025-07-25 16:25:25,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:13:45,0,0,0,0,0,0
2025-07-25 16:25:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:30,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,50.00,0,0,42,136:13:51,0,1.1,0,0,0,0
2025-07-25 16:25:35,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:13:55,0,1.1,0,0,0,0
2025-07-25 16:25:36,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:13:57,0,1.2,0,0,0,0
2025-07-25 16:25:40,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:14:01,0,1.2,0,0,0,0
2025-07-25 16:25:42,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:14:03,0,1.2,0,0,0,0
2025-07-25 16:25:46,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,50.00,0,0,42,136:14:07,0,1.1,0,0,0,0
2025-07-25 16:25:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:52,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:14:12,0,1.1,0,0,0,0
2025-07-25 16:25:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:25:59,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.3,0,0,0,0,0,49.99,0,0,42,136:14:20,0,1.1,0,0,0,0
2025-07-25 16:26:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:26:05,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:14:26,0,1.5,0,0,0,0
2025-07-25 16:26:10,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:14:31,0,1.1,0,0,0,0
2025-07-25 16:26:11,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:14:32,0,1.1,0,0,0,0
2025-07-25 16:26:16,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:14:37,0,1.2,0,0,0,0
2025-07-25 16:26:17,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.98,0,0,42,136:14:38,0,1.2,0,0,0,0
2025-07-25 16:26:22,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.99,0,0,42,136:14:42,0,1.6,0,0,0,0
2025-07-25 16:26:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:26:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:26:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:26:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:26:35,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.4,0,0,0,0,0,50.00,0,0,42,136:14:56,0,1.1,0,0,0,0
2025-07-25 16:26:40,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.4,0,0,0,0,0,49.98,0,0,42,136:15:01,0,1.1,0,0,0,0
2025-07-25 16:26:41,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.4,0,0,0,0,0,49.98,0,0,42,136:15:02,0,1.1,0,0,0,0
2025-07-25 16:26:46,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.3,0,0,0,0,0,49.98,0,0,42,136:15:07,0,1.7,0,0,0,0
2025-07-25 16:26:46,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.3,0,0,0,0,0,49.98,0,0,42,136:15:07,0,1.7,0,0,0,0
2025-07-25 16:26:51,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.4,0,0,0,0,0,50.29,0,0,42,136:15:12,0,1.5,0,0,0,0
2025-07-25 16:26:52,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.4,0,0,0,0,0,49.97,0,0,42,136:15:13,0,1.0,0,0,0,0
2025-07-25 16:26:57,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.2,0,0,0,0,0,49.97,0,0,42,136:15:18,0,0,0,0,0,0
2025-07-25 16:26:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:11,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,49.97,0,0,42,136:15:32,0,1.5,0,0,0,0
2025-07-25 16:27:14,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,49.97,0,0,42,136:15:35,0,1.1,0,0,0,0
2025-07-25 16:27:17,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,49.97,0,0,42,136:15:37,0,0,0,0,0,0
2025-07-25 16:27:20,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.8,0,0,0,0,0,49.98,0,0,42,136:15:41,0,1.1,0,0,0,0
2025-07-25 16:27:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:26,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.8,0,0,0,0,0,49.98,0,0,42,136:15:46,0,0,0,0,0,0
2025-07-25 16:27:30,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.7,0,0,0,0,0,49.97,0,0,42,136:15:51,0,1.0,0,0,0,0
2025-07-25 16:27:32,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.7,0,0,0,0,0,49.97,0,0,42,136:15:53,0,1.0,0,0,0,0
2025-07-25 16:27:36,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.5,0,0,0,0,0,49.95,0,0,42,136:15:57,0,0,0,0,0,0
2025-07-25 16:27:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:41,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.5,0,0,0,0,0,49.97,0,0,42,136:16:02,0,0,0,0,0,0
2025-07-25 16:27:45,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.4,0,0,0,0,0,49.98,0,0,42,136:16:05,0,0,0,0,0,0
2025-07-25 16:27:47,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.4,0,0,0,0,0,49.99,0,0,42,136:16:08,0,0,0,0,0,0
2025-07-25 16:27:50,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.4,0,0,0,0,0,49.98,0,0,42,136:16:11,0,1.1,0,0,0,0
2025-07-25 16:27:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:27:56,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.5,0,0,0,0,0,49.99,0,0,42,136:16:17,0,1.1,0,0,0,0
2025-07-25 16:27:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:02,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.4,0,0,0,0,0,49.99,0,0,42,136:16:22,0,0,0,0,0,0
2025-07-25 16:28:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:10,0,0,0,0,1.000,1.000,1.000,1.000,79.1,0,237.4,0,0,0,0,0,49.99,0,0,42,136:16:30,0,0,0,0,0,0
2025-07-25 16:28:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:16,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.5,0,0,0,0,0,49.99,0,0,42,136:16:37,0,1.1,0,0,0,0
2025-07-25 16:28:21,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.7,0,0,0,0,0,49.99,0,0,42,136:16:42,0,0,0,0,0,0
2025-07-25 16:28:22,0,0,0,0,1.000,1.000,1.000,1.000,79.2,0,237.7,0,0,0,0,0,49.99,0,0,42,136:16:43,0,1.1,0,0,0,0
2025-07-25 16:28:27,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.8,0,0,0,0,0,49.99,0,0,42,136:16:47,0,1.1,0,0,0,0
2025-07-25 16:28:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:32,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,49.99,0,0,42,136:16:53,0,0,0,0,0,0
2025-07-25 16:28:35,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,237.9,0,0,0,0,0,49.99,0,0,42,136:16:56,0,0,0,0,0,0
2025-07-25 16:28:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:41,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.99,0,0,42,136:17:02,0,0,0,0,0,0
2025-07-25 16:28:45,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.99,0,0,42,136:17:05,0,1.0,0,0,0,0
2025-07-25 16:28:47,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:07,0,1.0,0,0,0,0
