Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
SEVANTHI,2,M2_2,2025-09-03 20:19:42,LG6400,1041.29,620.62,48.31,372.37,0.97,0.99,0.97,0.95,220.62,214.59,234.11,213.17,1.66,2.94,0.21,1.83,49.59,1567.57,165.57,1,153.52,2.12,3.23,3.41,4.92,3.26,0.04
SEVANTHI,1,M2_1,2025-09-03 20:19:47,LG6400,2759.17,664.65,939.10,1155.41,0.97,0.95,0.99,0.98,224.98,222.66,230.28,222,4.19,3.13,4.13,5.29,50.46,1667.39,152,1,144.19,0.11,0.07,0.01,6.87,3.43,2.08
SEVANTHI,2,M2_2,2025-09-03 20:19:47,LG6400,1032.89,467.97,193.79,371.14,0.96,0.96,0.98,0.95,217.89,223.53,212.16,217.98,1.63,2.18,0.93,1.79,50.10,1571.96,165.61,1,153.55,3.47,4.85,4.73,7.50,2.23,4.11
SEVANTHI,1,M2_1,2025-09-03 20:19:52,LG6400,2058.66,826.28,292.43,939.95,0.98,0.95,1,0.98,232.28,238.68,220.44,237.73,3,3.64,1.33,4.03,49.94,1671.98,152.03,0,144.21,3.96,1.41,0.88,4.30,7.82,3.22
SEVANTHI,2,M2_2,2025-09-03 20:19:52,LG6400,975.82,488.06,344.02,143.75,0.98,0.97,0.97,0.99,220.81,222.48,214.17,225.80,1.52,2.26,1.66,0.64,50.24,1574.64,165.63,0,153.57,0.65,3.78,1.99,2.18,4,0.41
SEVANTHI,1,M2_1,2025-09-03 20:19:57,LG6400,1742.80,966.69,204.29,571.82,0.97,0.96,1,0.95,227.57,225.94,232.98,223.79,2.68,4.47,0.88,2.68,49.94,1676.61,152.04,1,144.25,0.51,2.79,4.47,0.78,1.22,3.87
SEVANTHI,2,M2_2,2025-09-03 20:19:57,LG6400,1643.24,663,924.65,55.58,0.98,0.96,0.99,0.99,227.16,228.35,225.12,228,2.47,3.02,4.14,0.25,50.22,1579.22,165.66,1,153.59,0.88,3.64,3.10,6.68,7.58,2.97
SEVANTHI,1,M2_1,2025-09-03 20:20:02,LG6400,1366.83,874.85,80.89,411.09,0.98,0.97,1,0.98,224.80,233.29,228.24,212.87,2.06,3.86,0.36,1.97,50.48,1678.67,152.09,1,144.28,4.39,4.78,3.38,4.72,7.83,7.40
SEVANTHI,2,M2_2,2025-09-03 20:20:02,LG6400,2226.74,581.24,756.19,889.32,0.97,0.97,0.96,0.97,224.40,221.06,217.44,234.70,3.41,2.71,3.62,3.89,49.92,1581.88,165.68,0,153.63,3,4.53,4.68,4.07,1.09,3.91
SEVANTHI,1,M2_1,2025-09-03 20:20:07,LG6400,880.64,241.90,257.79,380.95,0.98,0.97,0.98,0.99,219.84,231.67,217.63,210.24,1.37,1.08,1.21,1.83,49.63,1680.75,152.12,0,144.30,4.94,0.39,0.14,7.46,6.40,6.96
SEVANTHI,2,M2_2,2025-09-03 20:20:07,LG6400,2006.80,702.75,1126.08,177.97,0.97,0.96,0.98,0.97,228.29,235.55,215.49,233.81,3.07,3.10,5.32,0.79,50.15,1585.66,165.70,1,153.67,1.54,4.34,3.25,3.91,0.68,3.16
SEVANTHI,1,M2_1,2025-09-03 20:20:12,LG6400,2808,896.92,788.42,1122.66,0.98,0.96,0.99,0.98,221.27,215.31,233.23,215.27,4.36,4.33,3.42,5.35,50.17,1683.92,152.17,0,144.34,3.47,4.29,2.21,2.66,0.70,5.21
SEVANTHI,2,M2_2,2025-09-03 20:20:12,LG6400,2888.13,1330.27,1076.24,481.62,0.97,1,0.97,0.96,221.10,226.47,225.13,211.71,4.40,5.88,4.94,2.38,50.47,1587.47,165.73,0,153.70,4.88,1.81,4.62,2.37,6.63,3.65
SEVANTHI,1,M2_1,2025-09-03 20:20:17,LG6400,3195.75,1403.07,1246.44,546.24,0.99,1,0.97,1,224.27,236.47,217.76,218.59,4.79,5.95,5.91,2.51,50.36,1688.05,152.19,1,144.38,3.03,3.70,3.90,7.78,2.69,1.77
SEVANTHI,2,M2_2,2025-09-03 20:20:17,LG6400,2971.91,1115.58,1019.92,836.41,0.98,0.96,0.99,0.99,226.33,215.32,238.83,224.85,4.50,5.41,4.31,3.77,49.72,1589.39,165.78,1,153.73,0.65,1.24,4.77,5.08,6.52,6.51
SEVANTHI,1,M2_1,2025-09-03 20:20:22,LG6400,1968.64,615.35,1239.95,113.34,0.97,0.96,0.96,0.99,215.64,225.17,210.81,210.94,3.18,2.84,6.16,0.54,49.63,1690.28,152.23,0,144.42,4.53,3.78,2.88,1.70,1.71,6.07
SEVANTHI,2,M2_2,2025-09-03 20:20:22,LG6400,2107.39,787.09,440.73,879.57,0.97,0.97,0.96,0.97,231.29,238.95,235.37,219.55,3.16,3.40,1.95,4.14,49.82,1591.15,165.82,0,153.78,1.06,4.10,4.85,0.49,1.66,3.75
SEVANTHI,1,M2_1,2025-09-03 20:20:27,LG6400,2625.09,1180.27,728.93,715.89,0.98,1,0.95,1,233.70,228.21,239.17,233.73,3.82,5.17,3.20,3.07,50.30,1693.78,152.24,0,144.43,1.67,4.20,2.97,5.09,6.40,6.57
SEVANTHI,2,M2_2,2025-09-03 20:20:27,LG6400,2619.20,979.27,1296.47,343.46,0.97,0.98,0.99,0.95,222.69,210.24,220.02,237.80,4.08,4.78,5.96,1.52,50.01,1593.40,165.86,0,153.82,0.72,1.82,1.08,1.76,6.81,4.91
SEVANTHI,1,M2_1,2025-09-03 20:20:32,LG6400,1524.31,356.17,321.41,846.73,0.98,0.99,0.95,0.99,221.90,238.64,216.88,210.19,2.38,1.51,1.55,4.08,49.62,1697.85,152.26,1,144.45,2.44,0.21,2.28,6.41,3.87,7.95
SEVANTHI,2,M2_2,2025-09-03 20:20:32,LG6400,2720.21,759.43,1004.29,956.49,0.98,0.96,0.99,0.99,229.07,237.55,229.02,220.65,4.05,3.33,4.44,4.38,50.27,1594.76,165.91,0,153.83,4.96,4.07,3.26,4.54,3.55,5.56
SEVANTHI,1,M2_1,2025-09-03 20:20:37,LG6400,2756.20,1259.23,126.11,1370.87,0.97,0.97,0.95,0.99,223.85,227.61,216.80,227.15,4.13,5.70,0.61,6.07,49.58,1702.50,152.28,0,144.48,4.87,2.59,4.40,0.17,3.34,7.59
SEVANTHI,2,M2_2,2025-09-03 20:20:37,LG6400,3015.35,874.49,849.03,1291.84,0.97,0.96,0.97,0.98,226.78,225.22,222.32,232.80,4.55,4.04,3.93,5.68,50.10,1599.66,165.94,1,153.88,1.11,3.67,4.72,3.49,6.09,6.68
SEVANTHI,1,M2_1,2025-09-03 20:20:42,LG6400,1762.98,146.28,582.86,1033.84,0.97,0.97,0.98,0.96,223.98,226.97,211.46,233.50,2.70,0.67,2.81,4.62,49.92,1703.63,152.33,1,144.53,0.98,3.86,4.47,4.76,2.05,2.98
SEVANTHI,2,M2_2,2025-09-03 20:20:42,LG6400,2258.54,1482.84,114.75,660.96,0.98,0.99,0.97,0.98,233.26,238.78,236.20,224.79,3.25,6.25,0.50,2.99,50.45,1602.98,165.97,1,153.92,1.30,1.54,3.26,2.56,2.71,1.82
SEVANTHI,1,M2_1,2025-09-03 20:20:47,LG6400,2289.87,717.86,276.60,1295.42,0.97,0.98,0.96,0.97,219.71,212.98,233.99,212.16,3.65,3.43,1.23,6.29,50,1705.97,152.36,1,144.56,0.60,1.50,1.70,5.74,5.30,4.65
SEVANTHI,2,M2_2,2025-09-03 20:20:47,LG6400,1780.33,582.01,718.75,479.57,0.98,0.97,1,0.99,226.12,224.15,227.37,226.83,2.67,2.69,3.16,2.15,49.69,1604.30,166.01,1,153.93,1.98,1.39,0.04,5.59,0.77,2.32
SEVANTHI,1,M2_1,2025-09-03 20:20:52,LG6400,909.19,244.19,502.10,162.89,0.96,0.95,0.96,0.96,234.40,235.04,237.88,230.27,1.34,1.09,2.20,0.74,49.52,1710.21,152.41,0,144.60,4.87,4.41,1.70,4.23,7.25,5.52
SEVANTHI,2,M2_2,2025-09-03 20:20:52,LG6400,1188.44,179.72,661.10,347.62,0.99,0.99,0.99,0.98,224.07,232.91,223.44,215.85,1.80,0.78,2.98,1.65,50.11,1608.31,166.04,1,153.95,0.71,4.34,4.43,0.21,3.21,6.52
SEVANTHI,1,M2_1,2025-09-03 20:20:57,LG6400,1120.28,263.03,509.84,347.41,0.97,0.96,0.97,0.98,228.84,237.35,223.66,225.51,1.69,1.16,2.34,1.57,49.66,1715.01,152.44,0,144.63,0.94,2.55,3.93,7.97,2.13,4.43
SEVANTHI,2,M2_2,2025-09-03 20:20:57,LG6400,2023.76,361.62,781.04,881.11,0.97,0.98,0.96,0.97,226.82,224.32,229.78,226.37,3.07,1.64,3.55,4.01,49.55,1613.21,166.06,0,153.99,2.07,2.81,1.12,3.02,2.78,2.15
SEVANTHI,1,M2_1,2025-09-03 20:21:02,LG6400,1511.36,183.28,977.79,350.29,0.97,0.97,0.96,0.98,219.62,218.37,223.59,216.89,2.36,0.87,4.58,1.64,49.87,1718.25,152.46,1,144.67,4.31,2.59,0,3.54,6.84,1.96
SEVANTHI,2,M2_2,2025-09-03 20:21:02,LG6400,2173.89,994.36,1049.12,130.41,0.97,0.95,0.98,0.99,223.70,211.81,224.98,234.29,3.43,4.94,4.78,0.56,50.09,1616.30,166.10,0,154.01,2.88,4.85,0.32,6.86,4.24,3.08
SEVANTHI,1,M2_1,2025-09-03 20:21:07,LG6400,1725.88,201.49,352.61,1171.78,0.97,0.96,0.95,1,222.37,231.58,217.30,218.23,2.67,0.91,1.70,5.39,49.69,1722.49,152.50,0,144.68,4.29,1.77,0.21,1.43,4.94,4.61
SEVANTHI,2,M2_2,2025-09-03 20:21:07,LG6400,2719.25,493.75,1428.70,796.80,0.99,1,0.99,0.99,228.91,227.99,237.35,221.38,3.96,2.17,6.08,3.64,49.90,1619.28,166.14,1,154.03,2.16,2.48,0.68,4.36,7.32,7.98
SEVANTHI,1,M2_1,2025-09-03 20:21:13,LG6400,1723.83,563.35,929.34,231.14,0.97,0.97,1,0.95,220.04,210.09,220.15,229.88,2.68,2.78,4.22,1.05,49.84,1726.75,152.51,0,144.72,3.91,0.76,0.47,6.78,5.12,1.52
SEVANTHI,2,M2_2,2025-09-03 20:21:13,LG6400,2862.84,1424.74,841.24,596.85,0.99,0.99,0.97,0.99,233.81,234.21,239.85,227.37,4.13,6.15,3.61,2.64,50.28,1622.28,166.17,0,154.06,1.32,1.32,2.84,1.10,1.83,0.33
SEVANTHI,1,M2_1,2025-09-03 20:21:18,LG6400,427.71,68.41,318.92,40.39,0.98,0.96,0.99,0.98,221.01,222.14,224.48,216.42,0.65,0.32,1.43,0.19,50.47,1728.16,152.54,0,144.76,4.12,4.60,0.91,7.90,1.92,0.12
SEVANTHI,2,M2_2,2025-09-03 20:21:18,LG6400,2409.90,497.80,774.60,1137.51,0.98,0.98,1,0.96,218.66,212.88,226.80,216.30,3.77,2.40,3.43,5.50,50.19,1626.05,166.20,0,154.10,4.66,1.87,2.34,1.37,2.01,4.13
SEVANTHI,1,M2_1,2025-09-03 20:21:23,LG6400,1548.90,202.36,585.88,760.65,0.96,0.98,0.96,0.95,220.21,229.29,214.65,216.70,2.48,0.90,2.84,3.69,49.50,1731.65,152.59,0,144.78,3.95,0.24,4.39,6.61,1.62,5.56
SEVANTHI,2,M2_2,2025-09-03 20:21:23,LG6400,1488,918.80,171.26,397.93,0.96,0.95,0.97,0.96,220.17,211.78,226.75,221.97,2.40,4.56,0.78,1.86,49.51,1630.88,166.25,0,154.13,2.58,2.33,1.49,2.54,6.12,6.38
SEVANTHI,1,M2_1,2025-09-03 20:21:28,LG6400,1144.56,475.65,353.59,315.32,0.97,0.97,0.95,0.99,233.67,238.35,230.04,232.62,1.68,2.05,1.62,1.37,49.65,1736.21,152.60,0,144.82,3.51,4.89,1.78,3.24,5.99,7.25
SEVANTHI,2,M2_2,2025-09-03 20:21:28,LG6400,2775.21,1232.81,669.03,873.36,0.97,0.96,0.98,0.98,226.65,219.17,232.55,228.23,4.24,5.85,2.94,3.92,50.08,1633.39,166.28,0,154.17,0.41,0.34,4.80,0.40,4.66,6.54
SEVANTHI,1,M2_1,2025-09-03 20:21:33,LG6400,2415.66,266.68,1339.03,809.95,0.97,0.96,0.96,0.98,228.51,213.54,239.11,232.89,3.55,1.31,5.82,3.53,50.03,1738.85,152.63,1,144.83,1.76,2.94,1.33,5.46,2.71,0.47
SEVANTHI,2,M2_2,2025-09-03 20:21:33,LG6400,1569.79,357.72,802.51,409.56,0.97,0.97,0.96,0.97,234.03,238.35,236.68,227.05,2.31,1.55,3.52,1.86,50.40,1636.28,166.32,0,154.19,0.89,0.77,4.02,1.23,6.89,1.88
SEVANTHI,1,M2_1,2025-09-03 20:21:38,LG6400,1365.22,368.46,392.54,604.22,0.97,0.96,0.98,0.97,231.82,233.05,223.73,238.68,2.02,1.65,1.79,2.61,49.60,1743.49,152.66,0,144.85,3.03,2.48,1.95,0.70,0.07,2.41
SEVANTHI,2,M2_2,2025-09-03 20:21:38,LG6400,1844.35,353.38,529.77,961.19,0.97,0.99,0.95,0.98,228.29,232.78,222.33,229.77,2.78,1.54,2.50,4.29,49.90,1639.06,166.34,1,154.23,2.05,3.17,0.19,1.50,4.14,2.88
SEVANTHI,1,M2_1,2025-09-03 20:21:43,LG6400,2910.14,1129.32,615.59,1165.23,0.97,0.99,0.97,0.96,231.81,235.25,239.97,220.22,4.33,4.85,2.64,5.51,50.34,1745.15,152.67,0,144.88,1.25,2.36,1.77,6.36,5.52,3.85
SEVANTHI,2,M2_2,2025-09-03 20:21:43,LG6400,1380.85,977.72,402.70,0.43,0.97,0.97,0.96,0.99,222.94,217.03,218.20,233.59,2.19,4.66,1.92,0,50.38,1642.34,166.37,0,154.26,2.79,3.99,1.25,2.30,4.67,0.09
SEVANTHI,1,M2_1,2025-09-03 20:21:48,LG6400,2819.40,1000.99,598.37,1220.04,0.97,0.96,0.99,0.95,223.65,216.24,238.64,216.07,4.42,4.80,2.54,5.92,49.82,1749.69,152.71,0,144.91,3.18,0.39,4.57,7.91,7.02,3.58
SEVANTHI,2,M2_2,2025-09-03 20:21:48,LG6400,3489.68,1149.84,1107.30,1232.54,0.99,0.99,0.99,0.99,227.65,222.85,234.98,225.11,5.16,5.19,4.74,5.55,49.79,1645.38,166.40,1,154.30,0.02,0.56,1.61,6.87,6.39,5.97
SEVANTHI,1,M2_1,2025-09-03 20:21:53,LG6400,2800.14,1181.55,1078.31,540.29,0.98,0.99,0.96,0.99,234.44,236.67,227.88,238.75,4.09,5.06,4.93,2.28,49.79,1752.67,152.73,0,144.92,2.19,2.51,4.63,7.46,2.66,2.32
SEVANTHI,2,M2_2,2025-09-03 20:21:53,LG6400,1021.17,62.55,167.71,790.91,0.98,1,0.97,0.97,227.40,230.51,220.30,231.39,1.53,0.27,0.79,3.53,50.11,1647.77,166.43,0,154.34,3.85,3.77,2.25,0.68,4.50,5.47
SEVANTHI,1,M2_1,2025-09-03 20:21:58,LG6400,2146.01,489.27,855.59,801.14,0.97,0.99,0.97,0.95,223.06,233.37,224.88,210.94,3.35,2.13,3.94,3.99,49.98,1757.09,152.77,0,144.97,0.49,3.54,1.99,3.21,7.71,0.06
SEVANTHI,2,M2_2,2025-09-03 20:21:58,LG6400,1504.91,884.43,479.02,141.46,0.99,0.97,0.99,1,222.96,216.72,219.82,232.34,2.34,4.21,2.21,0.61,49.53,1651.18,166.47,1,154.38,4.50,2.06,2.66,7.90,4.56,1.16
SEVANTHI,1,M2_1,2025-09-03 20:22:03,LG6400,2358.42,1124.90,1031.63,201.89,0.97,0.99,0.95,0.96,228.98,234.95,214.61,237.39,3.59,4.84,5.03,0.88,50.32,1759.34,152.82,1,144.99,0.73,4.82,4.45,3.99,5.57,3.56
SEVANTHI,2,M2_2,2025-09-03 20:22:03,LG6400,2331.46,1159.71,858.21,313.54,0.95,0.95,0.95,0.95,223.79,221.56,238.94,210.87,3.61,5.50,3.78,1.56,50.22,1655.61,166.48,1,154.42,2,3.80,1.75,7.13,1.56,7.92
SEVANTHI,1,M2_1,2025-09-03 20:22:08,LG6400,1912.24,857.54,2.55,1052.16,0.99,0.98,1,0.99,227.20,235.13,235.21,211.25,2.93,3.73,0.01,5.05,49.98,1760.75,152.86,0,145.02,0.67,1.05,3.84,5.79,7.96,1.37
SEVANTHI,2,M2_2,2025-09-03 20:22:08,LG6400,2349.85,915.87,1112.20,321.78,0.96,0.95,0.99,0.95,215.53,210.41,215.41,220.76,3.78,4.57,5.23,1.53,49.71,1658.55,166.53,1,154.44,2.59,1.75,4.02,5.06,0.04,2.04
SEVANTHI,1,M2_1,2025-09-03 20:22:13,LG6400,1641.95,1271.22,154.55,216.19,0.98,0.97,0.99,0.98,222.79,215.26,237,216.12,2.59,6.10,0.66,1.02,49.67,1765.45,152.88,0,145.06,3.64,4.51,3.69,7.69,3.26,4.97
SEVANTHI,2,M2_2,2025-09-03 20:22:13,LG6400,803.92,221.40,49.79,532.73,0.96,0.96,0.96,0.96,224.91,216.65,223.60,234.49,1.22,1.07,0.23,2.36,49.94,1660.08,166.57,0,154.47,4.25,2.61,0.29,5.01,6.13,4.99
SEVANTHI,1,M2_1,2025-09-03 20:22:18,LG6400,1659.54,79.42,466.12,1114,0.97,0.95,0.97,0.97,229.18,222.37,237.95,227.22,2.47,0.38,2.01,5.04,49.59,1767.35,152.93,0,145.08,3.31,4.03,1.70,3.32,4.80,6.67
SEVANTHI,2,M2_2,2025-09-03 20:22:18,LG6400,2737.91,709.72,684.62,1343.57,0.97,0.95,0.98,0.97,226.77,222.80,223.04,234.45,4.13,3.35,3.14,5.90,49.71,1663.93,166.60,1,154.50,4.96,1.66,2.16,7.33,1.51,2.27
SEVANTHI,1,M2_1,2025-09-03 20:22:23,LG6400,3208.58,1239.42,1072.19,896.96,0.97,0.95,0.97,0.99,227.78,236.38,221.56,225.40,4.84,5.50,5.01,4.01,50.04,1771.27,152.98,1,145.09,3.24,1.41,2.87,1.30,3.48,5.37
SEVANTHI,2,M2_2,2025-09-03 20:22:23,LG6400,3052.62,649.06,1331.57,1071.99,0.97,0.96,0.98,0.97,231.62,224.25,239.04,231.56,4.50,3.01,5.71,4.78,50.26,1667.37,166.62,0,154.53,2.95,1.21,3.73,2.73,4.48,7.35
SEVANTHI,1,M2_1,2025-09-03 20:22:28,LG6400,1483.48,999.64,380.90,102.94,0.98,0.99,0.97,0.98,228.97,227.06,235.16,224.68,2.19,4.43,1.67,0.47,49.98,1773.29,153,1,145.13,0.47,2.42,3.33,5.06,5.95,7.50
SEVANTHI,2,M2_2,2025-09-03 20:22:28,LG6400,2656.53,1249.05,1189.81,217.67,0.97,1,0.97,0.95,224.65,235.93,219.54,218.47,3.98,5.29,5.59,1.05,49.78,1669.34,166.66,1,154.55,2.68,2.10,0.24,5.72,0.72,6.87
SEVANTHI,1,M2_1,2025-09-03 20:22:33,LG6400,2432.40,335.53,1360.75,736.13,0.98,0.99,0.98,0.98,231.06,225.41,235.15,232.61,3.55,1.50,5.91,3.24,50.32,1777.80,153.02,1,145.14,4.05,3.81,0.25,2.69,3.92,5.55
SEVANTHI,2,M2_2,2025-09-03 20:22:33,LG6400,1723.96,836.83,341.70,545.43,0.98,1,0.97,0.96,226.03,233.08,231.45,213.55,2.59,3.60,1.52,2.65,50.25,1673.06,166.70,0,154.58,2.87,3.77,3.17,2.26,4.39,4.21
SEVANTHI,1,M2_1,2025-09-03 20:22:38,LG6400,1300.58,416.23,847.15,37.21,0.98,0.98,0.99,0.96,227.74,232.46,219.57,231.19,1.97,1.82,3.91,0.17,49.70,1780.53,153.04,0,145.18,1.51,3.65,3.68,1.15,3.68,0.34
SEVANTHI,2,M2_2,2025-09-03 20:22:38,LG6400,2649.07,991.99,784.60,872.48,0.96,0.95,0.96,0.96,225.26,238.59,221.24,215.96,4.08,4.36,3.69,4.19,50.12,1674.85,166.74,0,154.60,4.90,1.93,1.64,0.57,5.73,0.65
SEVANTHI,1,M2_1,2025-09-03 20:22:43,LG6400,1848.90,1302.12,306.97,239.81,0.97,0.97,1,0.95,226.82,235.80,226.05,218.61,2.74,5.72,1.36,1.15,49.54,1782.82,153.06,0,145.22,1.66,3.42,2.72,6.67,5.01,2.55
SEVANTHI,2,M2_2,2025-09-03 20:22:43,LG6400,290.45,5.86,196.29,88.30,0.97,0.97,0.96,0.99,225.10,238.07,214.80,222.45,0.46,0.03,0.95,0.40,49.77,1677.99,166.78,1,154.62,2.06,2.52,3.52,6.26,5.71,2.47
SEVANTHI,1,M2_1,2025-09-03 20:22:48,LG6400,1864.15,847.65,773.13,243.37,0.97,0.99,0.96,0.95,224.94,221.78,225.23,227.80,2.85,3.87,3.56,1.12,50.06,1784.25,153.11,0,145.23,0.18,0.67,1.62,0.40,0.91,1.61
SEVANTHI,2,M2_2,2025-09-03 20:22:48,LG6400,3344.46,761.96,1251.33,1331.17,0.98,0.96,0.99,0.99,231.37,227.82,237.65,228.63,4.90,3.48,5.34,5.87,50.26,1679.45,166.80,1,154.65,0.52,3.66,4.40,7.59,6.73,5.67
SEVANTHI,1,M2_1,2025-09-03 20:22:53,LG6400,2151.68,163.12,1173.93,814.63,0.97,0.97,0.98,0.96,230.74,218.54,234.20,239.48,3.15,0.77,5.14,3.53,49.61,1786.92,153.12,1,145.28,0.89,2.17,4.11,1.19,5.82,6.08
SEVANTHI,2,M2_2,2025-09-03 20:22:53,LG6400,2793.85,1433.14,541.20,819.51,0.96,0.97,0.95,0.95,230.73,234.18,233.29,224.73,4.19,6.30,2.44,3.82,49.80,1680.81,166.84,1,154.70,1.54,2.64,0.95,0.92,2.61,7.48
SEVANTHI,1,M2_1,2025-09-03 20:22:58,LG6400,2082.66,217.93,1361.87,502.86,0.99,1,0.97,0.99,223.90,225.38,224.76,221.55,3.16,0.97,6.23,2.30,50.12,1790.67,153.16,0,145.32,4.74,1.11,4.79,7.01,1.85,5.41
SEVANTHI,2,M2_2,2025-09-03 20:22:58,LG6400,2099.19,205.84,542.44,1350.91,0.98,0.99,0.96,0.98,228.45,220.82,226.91,237.62,3.09,0.94,2.49,5.82,50,1683.30,166.89,0,154.74,3.18,0.69,3.03,3.30,5.81,7.33
SEVANTHI,1,M2_1,2025-09-03 20:23:03,LG6400,918.46,461.38,368.97,88.11,0.97,0.99,0.98,0.96,216.78,210.90,227.97,211.46,1.44,2.22,1.66,0.43,50.45,1792.78,153.19,0,145.34,1.51,4.42,4.97,4.98,5.09,4.96
SEVANTHI,2,M2_2,2025-09-03 20:23:03,LG6400,1613.95,972.59,289.06,352.30,0.98,0.95,0.99,0.98,230.96,223.27,237.79,231.82,2.45,4.57,1.22,1.54,50.33,1686.83,166.90,1,154.77,3.05,3.99,3.35,0.01,0.41,7.28
SEVANTHI,1,M2_1,2025-09-03 20:23:08,LG6400,1290.47,817.35,398.04,75.09,0.99,0.99,0.98,0.99,224.63,226.83,219.28,227.76,1.94,3.63,1.85,0.33,49.88,1794.92,153.22,1,145.38,3.96,4.84,3.50,7.97,1.58,3.37
SEVANTHI,2,M2_2,2025-09-03 20:23:08,LG6400,2601.19,1162.54,1266.03,172.62,0.96,0.95,0.96,0.95,226.09,216.70,232.40,229.16,4.03,5.63,5.67,0.79,49.80,1690.53,166.94,0,154.78,1.55,4.57,4.96,0.64,2.56,7.97
SEVANTHI,1,M2_1,2025-09-03 20:23:13,LG6400,2043.31,1014.48,295.53,733.30,0.97,0.96,0.98,0.98,230.22,237.29,239.76,213.59,3.07,4.44,1.26,3.51,49.75,1798.66,153.26,0,145.41,4.20,2.33,2.24,4.57,7.09,6.52
SEVANTHI,2,M2_2,2025-09-03 20:23:13,LG6400,3186.48,1215.33,937.73,1033.41,0.98,0.95,0.99,0.99,220.36,212.85,220.05,228.16,4.96,6.01,4.31,4.57,49.59,1694.27,166.97,1,154.80,0.71,0.32,0.90,0.03,2.92,4.28
SEVANTHI,1,M2_1,2025-09-03 20:23:18,LG6400,2457.83,75.59,1035.82,1346.41,0.98,0.98,0.99,0.97,224.65,212.53,237.65,223.76,3.65,0.36,4.41,6.19,50.47,1801.11,153.30,1,145.45,3.17,0.81,1.63,7.74,3.11,2.35
SEVANTHI,2,M2_2,2025-09-03 20:23:18,LG6400,2948.57,687.79,1261.56,999.23,0.97,1,0.96,0.96,228.91,231.31,221.62,233.81,4.47,2.98,5.95,4.46,49.95,1697.26,166.98,1,154.85,4.16,3.59,0.52,5.33,4.21,2.05
SEVANTHI,1,M2_1,2025-09-03 20:23:23,LG6400,1280.36,129.25,661.97,489.14,0.98,1,0.98,0.97,234.72,235.80,232.12,236.24,1.87,0.55,2.91,2.14,50.15,1803.23,153.32,1,145.49,4.64,1.58,0.76,1.67,6.63,3.82
SEVANTHI,2,M2_2,2025-09-03 20:23:23,LG6400,2643.05,1089.67,311.24,1242.14,0.99,0.97,1,0.99,228.24,232.63,222.59,229.50,3.89,4.81,1.40,5.47,49.50,1701.35,167.03,1,154.90,1.42,0.98,4.82,1.70,4.98,1.49
SEVANTHI,1,M2_1,2025-09-03 20:23:28,LG6400,881.88,630.34,187.67,63.86,0.98,0.97,0.98,0.98,227,230.82,237.76,212.42,1.31,2.83,0.81,0.31,49.93,1806.03,153.34,1,145.54,2.82,4.96,0.42,0.95,6.28,1.08
SEVANTHI,2,M2_2,2025-09-03 20:23:28,LG6400,1759.13,302.94,684.91,771.29,0.97,0.97,0.96,0.96,215.80,214.60,217.32,215.47,2.82,1.45,3.28,3.73,50.41,1706.20,167.04,0,154.92,1.75,3.49,0.60,7.11,3.08,0.11
SEVANTHI,1,M2_1,2025-09-03 20:23:33,LG6400,2427.96,812.04,1369.92,246,0.99,1,0.98,0.98,232.09,237.23,234.92,224.12,3.50,3.43,5.96,1.11,50.26,1810.59,153.37,0,145.58,2.09,4.96,4.64,0.11,6.04,6.66
SEVANTHI,2,M2_2,2025-09-03 20:23:33,LG6400,2026.05,604.64,258.18,1163.23,0.99,0.99,0.98,1,229.97,231.83,220.38,237.71,2.91,2.63,1.19,4.91,49.61,1708.97,167.08,1,154.96,1.70,4.55,3.89,1.17,4.02,6.86
SEVANTHI,1,M2_1,2025-09-03 20:23:38,LG6400,1438.22,751.97,349.82,336.43,0.98,0.98,0.97,0.99,224.71,230.11,230.75,213.28,2.17,3.35,1.57,1.59,50.47,1813.27,153.41,1,145.60,3.74,4.40,2.25,6.57,0.39,7.10
SEVANTHI,2,M2_2,2025-09-03 20:23:38,LG6400,3266.19,765.55,1141.49,1359.15,0.97,0.99,0.95,0.98,220.90,217.98,220.90,223.83,5.06,3.56,5.44,6.19,50.18,1710.84,167.12,1,154.98,3.99,3.71,0.21,3.89,3.81,3.21
SEVANTHI,1,M2_1,2025-09-03 20:23:43,LG6400,3139.53,694.32,1280.10,1165.11,0.99,0.99,0.98,1,230.24,237.13,232.64,220.96,4.60,2.95,5.59,5.28,49.79,1816.39,153.43,0,145.62,2.50,2.37,0.62,5.78,4.32,3.29
SEVANTHI,2,M2_2,2025-09-03 20:23:43,LG6400,1789.36,677.36,77.73,1034.26,0.99,1,1,0.98,224.76,231.38,213.81,229.09,2.63,2.94,0.36,4.58,49.71,1712.67,167.15,1,154.99,2.56,2.54,3.34,4.68,3.93,1
